file,pr,class
cavallo/OIP-GLUAfPNLvlx_AfaFTkEmvQHaFU.jpeg,4.522324e-10,0.0
cavallo/OIP-GMW0Ru9Q6FdfqzGtscpJMgAAAA.jpeg,4.522324e-10,0.0
cavallo/OIP-GNglduDdTOMOS1OZ__WQigHaJ6.jpeg,4.522324e-10,0.0
cavallo/OIP-GOFwZcjkBnNGaRjcoYCoiwHaE7.jpeg,4.522324e-10,0.0
cavallo/OIP-GSfH8Gq7dpprmJZRGISUNgHaFc.jpeg,4.522324e-10,0.0
cavallo/OIP-GVlWzEN2W5-sN_HBtXaTKAHaHK.jpeg,4.522324e-10,0.0
cavallo/OIP-GVnsPu9O0NPL0XIo3XiABAHaD8.jpeg,4.522324e-10,0.0
cavallo/OIP-GXNSAJBU1pyMnugZeWBb5wHaKR.jpeg,4.522324e-10,0.0
cavallo/OIP-GXqXM2KgKm5yhBED80T-GwHaFV.jpeg,4.522324e-10,0.0
cavallo/OIP-GZNc3WAosxHjIHLI9MpzsQHaFt.jpeg,4.522324e-10,0.0
cavallo/OIP-GZV1uknXzh2_yGGU3XaLoAHaFx.jpeg,4.522324e-10,0.0
cavallo/OIP-GaTelERX7Vyv_HYQdZGCuQHaF7.jpeg,4.522324e-10,0.0
cavallo/OIP-GcEEwdhrhaYbEduyhRwaHAHaEi.jpeg,4.522324e-10,0.0
cavallo/OIP-GfCg-jZBPBQg-sVVilPDKQAAAA.jpeg,4.522324e-10,0.0
cavallo/OIP-GfznW3Z1hdBLpXE2h83QOwHaFn.jpeg,4.522324e-10,0.0
cavallo/OIP-GhPNY7N6O3xVX5uBXY6FKAHaFl.jpeg,4.522324e-10,0.0
cavallo/OIP-GidsuH-TIf6WcJ4FsTfESAHaGe.jpeg,4.522324e-10,0.0
cavallo/OIP-GjfiXTI4yQMXD99EjiDVLgHaEG.jpeg,4.522324e-10,0.0
cavallo/OIP-Gjk7WTWDetL9KCje_l_SowHaE-.jpeg,4.522324e-10,0.0
cavallo/OIP-GmMcLQXDX352XrZ1TXxz9QHaE8.jpeg,4.522324e-10,0.0
cavallo/OIP-GmlGz4ge0YjQwKMjBPr2XQHaFx.jpeg,4.522324e-10,0.0
cavallo/OIP-GnBxEvC02dbYQWnim99iFQHaHa.jpeg,4.522324e-10,0.0
cavallo/OIP-GogV-ojINVQWDgPkECUNGgHaE6.jpeg,4.522324e-10,0.0
cavallo/OIP-Gp-fzORBR3ZGWZxgKZYjuQHaF5.jpeg,4.522324e-10,0.0
cavallo/OIP-GraWv3uITFb4TTwkEJ8DeQHaGZ.jpeg,4.522324e-10,0.0
cavallo/OIP-Grcvdp_auxL1RRC7462A_gHaFy.jpeg,4.522324e-10,0.0
cavallo/OIP-GsA--QLnJUNPjCBJI-K8GgHaHa.jpeg,4.522324e-10,0.0
cavallo/OIP-Gsdc188Vxb1PiOChKa1MLwHaF3.jpeg,4.522324e-10,0.0
cavallo/OIP-Gt7Kiv5CJ3HawyHxV-bi_AHaFj.jpeg,4.522324e-10,0.0
cavallo/OIP-GtjY8Gnm_4cZwBzbtnP2eAHaE8.jpeg,4.522324e-10,0.0
cavallo/OIP-Gua5x3Et5uqDch47RgEH7wHaD4.jpeg,4.522324e-10,0.0
cavallo/OIP-GvDoNiP9kTApby4VRLVwjgHaE6.jpeg,4.522324e-10,0.0
cavallo/OIP-Gvf5U99Ce2EJeIYoK7Qo1AHaG-.jpeg,4.522324e-10,0.0
cavallo/OIP-Gw1fDzdy8OieCt7IHUvMYgHaEJ.jpeg,4.522324e-10,0.0
cavallo/OIP-GxCHbIS5OLhb6yKbTQ4wwQHaFj.jpeg,4.522324e-10,0.0
cavallo/OIP-GzQUJB6qnpYSzQK9QX4SSAHaFz.jpeg,4.522324e-10,0.0
cavallo/OIP-H-EDrXFmTX5w5QM8ylJhCgHaLh.jpeg,4.522324e-10,0.0
cavallo/OIP-H3DHyvTSd5QgwKSfq4uuQAHaE7.jpeg,4.522324e-10,0.0
cavallo/OIP-H4OKXH2kK_uwOwDE2gIQ1wHaII.jpeg,4.522324e-10,0.0
cavallo/OIP-H4ttqEYLLij1m7zlDiodZAAAAA.jpeg,4.522324e-10,0.0
cavallo/OIP-H6FoNEdOIESxQ48fYsdpvQHaE0.jpeg,4.522324e-10,0.0
cavallo/OIP-H6NgDhiXCAH5mlRvOf6rMAHaDd.jpeg,4.522324e-10,0.0
cavallo/OIP-H6PFkU0c-WUml0p0Bx4cugHaE7.jpeg,4.522324e-10,0.0
cavallo/OIP-H6puiXuzyZ1WJTlnolNACgHaE8.jpeg,4.522324e-10,0.0
cavallo/OIP-H70xfNIOh0rnE9bKtIIkOgHaG7.jpeg,4.522324e-10,0.0
cavallo/OIP-H7N9zmHoqy-lnjCuNgdvbAAAAA.jpeg,4.522324e-10,0.0
cavallo/OIP-H9aBWtq2NhEnaXXGcERJggHaLH.jpeg,4.522324e-10,0.0
cavallo/OIP-HHHlCDBLrSA-l_L7S0UCUAHaE7.jpeg,4.522324e-10,0.0
cavallo/OIP-HIDCG1nuyjmH8s3A4PZ99QHaHa.jpeg,4.522324e-10,0.0
cavallo/OIP-HJKYg-6BYRnmBn6C4v4pBAHaFk.jpeg,4.522324e-10,0.0
cavallo/OIP-HKHBQH_noKK4m6rkysPUlgHaFj.jpeg,4.522324e-10,0.0
cavallo/OIP-HKhc9AadOiIZAPKkzVWMtQHaGf.jpeg,4.522324e-10,0.0
cavallo/OIP-HO019_fpX-tqgeg4vs4NFAHaGn.jpeg,4.522324e-10,0.0
cavallo/OIP-HOZq3B47mmHJgDmakYHH4QHaE8.jpeg,4.522324e-10,0.0
cavallo/OIP-HPyoPypdNgHQNX7hTdDT4wHaGt.jpeg,4.522324e-10,0.0
cavallo/OIP-HQ6LKUfG0ziBuilqj8UEAwHaFC.jpeg,4.522324e-10,0.0
cavallo/OIP-HQ8MxWOJNXC-gou-T-VL6gHaGn.jpeg,4.522324e-10,0.0
cavallo/OIP-HQFit_80FoDqBrGAUY00qAHaEd.jpeg,4.522324e-10,0.0
cavallo/OIP-HR3OGtgvlpz-QxD_GCjiygHaEc.jpeg,4.522324e-10,0.0
cavallo/OIP-HVU6iQb5pfosxjum2y6ahQHaEx.jpeg,4.522324e-10,0.0
cavallo/OIP-HVmTIAQKHBA0s_Zz-GDR9AHaJQ.jpeg,4.522324e-10,0.0
cavallo/OIP-HVmTrXkhUEEglFkhP60orAHaE7.jpeg,4.522324e-10,0.0
cavallo/OIP-HZGOA3XyPKqV2fL02ILB9QHaGe.jpeg,4.522324e-10,0.0
cavallo/OIP-H_HRksmxjNWB3QJY58lv1gHaEk.jpeg,4.522324e-10,0.0
cavallo/OIP-HaiKewfYcRETX7350sOxlwHaHC.jpeg,4.522324e-10,0.0
cavallo/OIP-HbJyTLN25EtTtaMBNzFrzwHaEr.jpeg,4.522324e-10,0.0
cavallo/OIP-HdFvXE5BxckSdbb2PLTXuwHaF7.jpeg,4.522324e-10,0.0
cavallo/OIP-HdTlSqGgVCX4l-LJgmkF2gHaFe.jpeg,4.522324e-10,0.0
cavallo/OIP-HewiZesIYXQu0t_yZxSA3QHaKW.jpeg,4.522324e-10,0.0
cavallo/OIP-HgmUIneWszGNAjwv2gFJ_gHaFj.jpeg,4.522324e-10,0.0
cavallo/OIP-HhRJM05RAzMkGshTYEFgKgHaE8.jpeg,4.522324e-10,0.0
cavallo/OIP-HiJxMSxwyT4Wj3G-6f2yRgHaE9.jpeg,4.522324e-10,0.0
cavallo/OIP-Hk7dnVlee8naTDX6LPholAHaF4.jpeg,4.522324e-10,0.0
cavallo/OIP-HpGbVLl-Smuobf8jwxR7PgHaHa.jpeg,4.522324e-10,0.0
cavallo/OIP-HpLVl0c9sGO9QbMfai1_IwAAAA.jpeg,4.522324e-10,0.0
cavallo/OIP-HpZKeQEs7uQQYRZHwQqbxAHaJX.jpeg,4.522324e-10,0.0
cavallo/OIP-HqLXQEmWKCjxBQU1k826zAHaKA.jpeg,4.522324e-10,0.0
cavallo/OIP-Hs1xbzJicNzWXrwyoupqUwAAAA.jpeg,4.522324e-10,0.0
cavallo/OIP-HsgFXnpXwenx1h7I1ep0mQHaE7.jpeg,4.522324e-10,0.0
cavallo/OIP-Hu14V4pzaB5vsC5IA0KznQHaGM.jpeg,4.522324e-10,0.0
cavallo/OIP-HvyF6_h1-6rRljyuAXgWkwHaFE.jpeg,4.522324e-10,0.0
cavallo/OIP-HwrPFxCuuYME5-XcCqMupAHaFl.jpeg,4.522324e-10,0.0
cavallo/OIP-HzyUyRLWf3l9P-kGpfuNpwHaE_.jpeg,4.522324e-10,0.0
cavallo/OIP-I1Z00F3wWoUQIHhg3g9GwwHaF0.jpeg,4.522324e-10,0.0
cavallo/OIP-I1nWbySRHn-Kb-2Y_phBGwHaFj.jpeg,4.522324e-10,0.0
cavallo/OIP-I2Y71RiseaXSv3nfL_J2mwHaJh.jpeg,4.522324e-10,0.0
cavallo/OIP-I40cvN1aNywPP-6hk143BwDhEs.jpeg,4.522324e-10,0.0
cavallo/OIP-I6f2y3ZypTx7WsCuEYJmMwHaKJ.jpeg,4.522324e-10,0.0
cavallo/OIP-I7Rs9lSYyzaYBhsB99P1ewHaEK.jpeg,4.522324e-10,0.0
cavallo/OIP-IC30zNopNor-WnbrDJsqwgHaGO.jpeg,4.522324e-10,0.0
cavallo/OIP-ICakrbgTrQOiKX0O_gkIWQHaEG.jpeg,4.522324e-10,0.0
chicken/10.jpeg,4.522324e-10,0.0
chicken/100.jpeg,4.522324e-10,0.0
chicken/1000.jpeg,4.522324e-10,0.0
chicken/1001.jpeg,4.522324e-10,0.0
chicken/1010.jpeg,4.522324e-10,0.0
chicken/1013.jpeg,4.522324e-10,0.0
chicken/1016.jpeg,4.522324e-10,0.0
chicken/1017.jpeg,4.522324e-10,0.0
chicken/1018.jpeg,4.522324e-10,0.0
chicken/102.jpeg,4.522324e-10,0.0
chicken/1020.jpeg,4.522324e-10,0.0
chicken/1021.jpeg,4.522324e-10,0.0
chicken/1023.jpeg,4.522324e-10,0.0
chicken/1024.jpeg,4.522324e-10,0.0
chicken/1026.jpeg,4.522324e-10,0.0
chicken/1028.jpeg,4.522324e-10,0.0
chicken/103.jpeg,4.522324e-10,0.0
chicken/1030.jpeg,4.522324e-10,0.0
chicken/1031.jpeg,4.522324e-10,0.0
chicken/1032.jpeg,4.522324e-10,0.0
chicken/1033.jpeg,4.522324e-10,0.0
chicken/1034.jpeg,4.522324e-10,0.0
chicken/1035.jpeg,4.522324e-10,0.0
chicken/1039.jpeg,4.522324e-10,0.0
chicken/1041.jpeg,4.522324e-10,0.0
chicken/1042.jpeg,4.522324e-10,0.0
chicken/1043.jpeg,4.522324e-10,0.0
chicken/1044.jpeg,4.522324e-10,0.0
chicken/1045.jpeg,4.522324e-10,0.0
chicken/1047.jpeg,4.522324e-10,0.0
chicken/1048.jpeg,4.522324e-10,0.0
chicken/105.jpeg,4.522324e-10,0.0
chicken/1050.jpeg,4.522324e-10,0.0
chicken/1051.jpeg,4.522324e-10,0.0
chicken/1052.jpeg,4.522324e-10,0.0
chicken/1053.jpeg,4.522324e-10,0.0
chicken/1054.jpeg,4.522324e-10,0.0
chicken/1059.jpeg,4.522324e-10,0.0
chicken/1068.jpeg,4.522324e-10,0.0
chicken/1069.jpeg,4.522324e-10,0.0
chicken/1074.jpeg,4.522324e-10,0.0
chicken/1077.jpeg,4.522324e-10,0.0
chicken/1079.jpeg,4.522324e-10,0.0
chicken/108.jpeg,4.522324e-10,0.0
chicken/1080.jpeg,4.522324e-10,0.0
chicken/1085.jpeg,4.522324e-10,0.0
chicken/109.jpeg,4.522324e-10,0.0
chicken/1091.jpeg,4.522324e-10,0.0
chicken/1092.jpeg,4.522324e-10,0.0
chicken/1093.jpeg,4.522324e-10,0.0
chicken/1096.jpeg,4.522324e-10,0.0
chicken/1099.jpeg,4.522324e-10,0.0
chicken/110.jpeg,4.522324e-10,0.0
chicken/1103.jpeg,4.522324e-10,0.0
chicken/1104.jpeg,4.522324e-10,0.0
chicken/1105.jpeg,4.522324e-10,0.0
chicken/1108.jpeg,4.522324e-10,0.0
chicken/1109.jpeg,4.522324e-10,0.0
chicken/111.jpeg,4.522324e-10,0.0
chicken/1110.jpeg,4.522324e-10,0.0
chicken/1113.jpeg,4.522324e-10,0.0
chicken/1114.jpeg,4.522324e-10,0.0
chicken/1115.jpeg,4.522324e-10,0.0
chicken/1116.jpeg,4.522324e-10,0.0
chicken/1117.jpeg,4.522324e-10,0.0
chicken/112.jpeg,4.522324e-10,0.0
chicken/1120.jpeg,4.522324e-10,0.0
chicken/1124.jpeg,4.522324e-10,0.0
chicken/1125.jpeg,4.522324e-10,0.0
chicken/1130.jpeg,4.522324e-10,0.0
chicken/1131.jpeg,4.522324e-10,0.0
chicken/1132.jpeg,4.522324e-10,0.0
chicken/1133.jpeg,4.522324e-10,0.0
chicken/1135.jpeg,4.522324e-10,0.0
chicken/1136.jpeg,4.522324e-10,0.0
chicken/1137.jpeg,4.522324e-10,0.0
chicken/1140.jpeg,4.522324e-10,0.0
chicken/1141.jpeg,4.522324e-10,0.0
chicken/1142.jpeg,4.522324e-10,0.0
chicken/1143.jpeg,4.522324e-10,0.0
chicken/1144.jpeg,4.522324e-10,0.0
chicken/1147.jpeg,4.522324e-10,0.0
chicken/1148.jpeg,4.522324e-10,0.0
chicken/115.jpeg,4.522324e-10,0.0
chicken/1150.jpeg,4.522324e-10,0.0
chicken/1158.jpeg,4.522324e-10,0.0
chicken/1159.jpeg,4.522324e-10,0.0
chicken/1160.jpeg,4.522324e-10,0.0
chicken/1162.jpeg,4.522324e-10,0.0
chicken/1164.jpeg,4.522324e-10,0.0
chicken/1165.jpeg,4.522324e-10,0.0
chicken/1170.jpeg,4.522324e-10,0.0
chicken/1175.jpeg,4.522324e-10,0.0
chicken/1176.jpeg,4.522324e-10,0.0
chicken/118.jpeg,4.522324e-10,0.0
chicken/1184.jpeg,4.522324e-10,0.0
chicken/1188.jpeg,4.522324e-10,0.0
chicken/119.jpeg,4.522324e-10,0.0
chicken/1196.jpeg,4.522324e-10,0.0
chicken/1197.jpeg,4.522324e-10,0.0
chicken/1198.jpeg,4.522324e-10,0.0
chicken/1199.jpeg,4.522324e-10,0.0
chicken/1201.jpeg,4.522324e-10,0.0
chicken/1202.jpeg,4.522324e-10,0.0
chicken/1207.jpeg,4.522324e-10,0.0
chicken/1213.jpeg,4.522324e-10,0.0
chicken/1214.jpeg,4.522324e-10,0.0
chicken/1215.jpeg,4.522324e-10,0.0
chicken/1216.jpeg,4.522324e-10,0.0
chicken/1218.jpeg,4.522324e-10,0.0
chicken/122.jpeg,4.522324e-10,0.0
chicken/1224.jpeg,4.522324e-10,0.0
chicken/1225.jpeg,4.522324e-10,0.0
chicken/1226.jpeg,4.522324e-10,0.0
chicken/1231.jpeg,4.522324e-10,0.0
chicken/1233.jpeg,4.522324e-10,0.0
chicken/1235.jpeg,4.522324e-10,0.0
chicken/1236.jpeg,4.522324e-10,0.0
chicken/1239.jpeg,4.522324e-10,0.0
chicken/1242.jpeg,4.522324e-10,0.0
chicken/1253.jpeg,4.522324e-10,0.0
chicken/126.jpeg,4.522324e-10,0.0
chicken/127.jpeg,4.522324e-10,0.0
chicken/128.jpeg,4.522324e-10,0.0
chicken/130.jpeg,4.522324e-10,0.0
chicken/134.jpeg,4.522324e-10,0.0
chicken/135.jpeg,4.522324e-10,0.0
chicken/138.jpeg,4.522324e-10,0.0
chicken/139.jpeg,4.522324e-10,0.0
chicken/14.jpeg,4.522324e-10,0.0
chicken/140.jpeg,4.522324e-10,0.0
chicken/142.jpeg,4.522324e-10,0.0
chicken/143.jpeg,4.522324e-10,0.0
chicken/144.jpeg,4.522324e-10,0.0
chicken/145.jpeg,4.522324e-10,0.0
chicken/147.jpeg,4.522324e-10,0.0
chicken/148.jpeg,4.522324e-10,0.0
chicken/153.jpeg,4.522324e-10,0.0
chicken/156.jpeg,4.522324e-10,0.0
chicken/158.jpeg,4.522324e-10,0.0
chicken/16.jpeg,4.522324e-10,0.0
chicken/161.jpeg,4.522324e-10,0.0
chicken/162.jpeg,4.522324e-10,0.0
chicken/163.jpeg,4.522324e-10,0.0
chicken/166.jpeg,4.522324e-10,0.0
chicken/167.jpeg,4.522324e-10,0.0
chicken/168.jpeg,4.522324e-10,0.0
chicken/17.jpeg,4.522324e-10,0.0
chicken/172.jpeg,4.522324e-10,0.0
chicken/174.jpeg,4.522324e-10,0.0
chicken/176.jpeg,4.522324e-10,0.0
chicken/178.jpeg,4.522324e-10,0.0
chicken/180.jpeg,4.522324e-10,0.0
chicken/181.jpeg,4.522324e-10,0.0
chicken/183.jpeg,4.522324e-10,0.0
chicken/185.jpeg,4.522324e-10,0.0
chicken/186.jpeg,4.522324e-10,0.0
chicken/187.jpeg,4.522324e-10,0.0
chicken/188.jpeg,4.522324e-10,0.0
chicken/189.jpeg,4.522324e-10,0.0
chicken/19.jpeg,4.522324e-10,0.0
chicken/190.jpeg,4.522324e-10,0.0
chicken/192.jpeg,4.522324e-10,0.0
chicken/194.jpeg,4.522324e-10,0.0
chicken/198.jpeg,4.522324e-10,0.0
chicken/2.jpeg,4.522324e-10,0.0
chicken/200.jpeg,4.522324e-10,0.0
chicken/204.jpeg,4.522324e-10,0.0
chicken/21.jpeg,4.522324e-10,0.0
chicken/213.jpeg,4.522324e-10,0.0
chicken/214.jpeg,4.522324e-10,0.0
chicken/215.jpeg,4.522324e-10,0.0
chicken/218.jpeg,4.522324e-10,0.0
chicken/221.jpeg,4.522324e-10,0.0
chicken/223.jpeg,4.522324e-10,0.0
chicken/224.jpeg,4.522324e-10,0.0
chicken/226.jpeg,4.522324e-10,0.0
chicken/227.jpeg,4.522324e-10,0.0
chicken/23.jpeg,4.522324e-10,0.0
chicken/230.jpeg,4.522324e-10,0.0
chicken/231.jpeg,4.522324e-10,0.0
chicken/232.jpeg,4.522324e-10,0.0
chicken/233.jpeg,4.522324e-10,0.0
chicken/234.jpeg,4.522324e-10,0.0
chicken/236.jpeg,4.522324e-10,0.0
chicken/237.jpeg,4.522324e-10,0.0
chicken/238.jpeg,4.522324e-10,0.0
chicken/239.jpeg,4.522324e-10,0.0
chicken/240.jpeg,4.522324e-10,0.0
chicken/241.jpeg,4.522324e-10,0.0
chicken/244.jpeg,4.522324e-10,0.0
chicken/247.jpeg,4.522324e-10,0.0
chicken/249.jpeg,4.522324e-10,0.0
chicken/250.jpeg,4.522324e-10,0.0
chicken/251.jpeg,4.522324e-10,0.0
chicken/254.jpeg,4.522324e-10,0.0
chicken/255.jpeg,4.522324e-10,0.0
chicken/256.jpeg,4.522324e-10,0.0
chicken/257.jpeg,4.522324e-10,0.0
chicken/26.jpeg,4.522324e-10,0.0
chicken/262.jpeg,4.522324e-10,0.0
chicken/264.jpeg,4.522324e-10,0.0
chicken/267.jpeg,4.522324e-10,0.0
chicken/27.jpeg,4.522324e-10,0.0
chicken/274.jpeg,4.522324e-10,0.0
chicken/28.jpeg,4.522324e-10,0.0
chicken/284.jpeg,4.522324e-10,0.0
chicken/289.jpeg,4.522324e-10,0.0
chicken/292.jpeg,4.522324e-10,0.0
chicken/296.jpeg,4.522324e-10,0.0
chicken/297.jpeg,4.522324e-10,0.0
chicken/30.jpeg,4.522324e-10,0.0
chicken/303.jpeg,4.522324e-10,0.0
chicken/307.jpeg,4.522324e-10,0.0
chicken/309.jpeg,4.522324e-10,0.0
chicken/31.jpeg,4.522324e-10,0.0
chicken/315.jpeg,4.522324e-10,0.0
chicken/32.jpeg,4.522324e-10,0.0
chicken/323.jpeg,4.522324e-10,0.0
chicken/325.jpeg,4.522324e-10,0.0
chicken/33.jpeg,4.522324e-10,0.0
chicken/335.jpeg,4.522324e-10,0.0
chicken/339.jpeg,4.522324e-10,0.0
chicken/340.jpeg,4.522324e-10,0.0
chicken/341.jpeg,4.522324e-10,0.0
chicken/349.jpeg,4.522324e-10,0.0
chicken/35.jpeg,4.522324e-10,0.0
chicken/350.jpeg,4.522324e-10,0.0
chicken/356.jpeg,4.522324e-10,0.0
chicken/357.jpeg,4.522324e-10,0.0
chicken/358.jpeg,4.522324e-10,0.0
chicken/359.jpeg,4.522324e-10,0.0
chicken/365.jpeg,4.522324e-10,0.0
chicken/368.jpeg,4.522324e-10,0.0
chicken/37.jpeg,4.522324e-10,0.0
chicken/374.jpeg,4.522324e-10,0.0
chicken/376.jpeg,4.522324e-10,0.0
chicken/377.jpeg,4.522324e-10,0.0
chicken/379.jpeg,4.522324e-10,0.0
chicken/380.jpeg,4.522324e-10,0.0
chicken/382.jpeg,4.522324e-10,0.0
chicken/383.jpeg,4.522324e-10,0.0
chicken/386.jpeg,4.522324e-10,0.0
chicken/389.jpeg,4.522324e-10,0.0
chicken/39.jpeg,4.522324e-10,0.0
chicken/390.jpeg,4.522324e-10,0.0
chicken/398.jpeg,4.522324e-10,0.0
chicken/399.jpeg,4.522324e-10,0.0
chicken/4.jpeg,4.522324e-10,0.0
chicken/40.jpeg,4.522324e-10,0.0
chicken/400.jpeg,4.522324e-10,0.0
chicken/401.jpeg,4.522324e-10,0.0
chicken/402.jpeg,4.522324e-10,0.0
chicken/403.jpeg,4.522324e-10,0.0
chicken/405.jpeg,4.522324e-10,0.0
chicken/407.jpeg,4.522324e-10,0.0
chicken/410.jpeg,4.522324e-10,0.0
chicken/414.jpeg,4.522324e-10,0.0
chicken/417.jpeg,4.522324e-10,0.0
chicken/420.jpeg,4.522324e-10,0.0
chicken/421.jpeg,4.522324e-10,0.0
chicken/422.jpeg,4.522324e-10,0.0
chicken/425.jpeg,4.522324e-10,0.0
chicken/428.jpeg,4.522324e-10,0.0
chicken/429.jpeg,4.522324e-10,0.0
chicken/43.jpeg,4.522324e-10,0.0
chicken/430.jpeg,4.522324e-10,0.0
chicken/431.jpeg,4.522324e-10,0.0
chicken/434.jpeg,4.522324e-10,0.0
chicken/437.jpeg,4.522324e-10,0.0
chicken/440.jpeg,4.522324e-10,0.0
chicken/441.jpeg,4.522324e-10,0.0
chicken/443.jpeg,4.522324e-10,0.0
chicken/444.jpeg,4.522324e-10,0.0
chicken/447.jpeg,4.522324e-10,0.0
chicken/448.jpeg,4.522324e-10,0.0
chicken/451.jpeg,4.522324e-10,0.0
chicken/453.jpeg,4.522324e-10,0.0
chicken/454.jpeg,4.522324e-10,0.0
chicken/455.jpeg,4.522324e-10,0.0
chicken/456.jpeg,4.522324e-10,0.0
chicken/460.jpeg,4.522324e-10,0.0
chicken/465.jpeg,4.522324e-10,0.0
chicken/466.jpeg,4.522324e-10,0.0
chicken/467.jpeg,4.522324e-10,0.0
chicken/468.jpeg,4.522324e-10,0.0
chicken/471.jpeg,4.522324e-10,0.0
chicken/476.jpeg,4.522324e-10,0.0
chicken/477.jpeg,4.522324e-10,0.0
chicken/480.jpeg,4.522324e-10,0.0
chicken/481.jpeg,4.522324e-10,0.0
chicken/485.jpeg,4.522324e-10,0.0
chicken/486.jpeg,4.522324e-10,0.0
chicken/487.jpeg,4.522324e-10,0.0
chicken/489.jpeg,4.522324e-10,0.0
chicken/49.jpeg,4.522324e-10,0.0
chicken/490.jpeg,4.522324e-10,0.0
chicken/492.jpeg,4.522324e-10,0.0
chicken/494.jpeg,4.522324e-10,0.0
chicken/498.jpeg,4.522324e-10,0.0
chicken/499.jpeg,4.522324e-10,0.0
chicken/5.jpeg,4.522324e-10,0.0
chicken/50.jpeg,4.522324e-10,0.0
chicken/502.jpeg,4.522324e-10,0.0
chicken/503.jpeg,4.522324e-10,0.0
chicken/504.jpeg,4.522324e-10,0.0
chicken/507.jpeg,4.522324e-10,0.0
chicken/51.jpeg,4.522324e-10,0.0
chicken/511.jpeg,4.522324e-10,0.0
chicken/514.jpeg,4.522324e-10,0.0
chicken/517.jpeg,4.522324e-10,0.0
chicken/521.jpeg,4.522324e-10,0.0
chicken/522.jpeg,4.522324e-10,0.0
chicken/524.jpeg,4.522324e-10,0.0
chicken/525.jpeg,4.522324e-10,0.0
chicken/53.jpeg,4.522324e-10,0.0
chicken/532.jpeg,4.522324e-10,0.0
chicken/533.jpeg,4.522324e-10,0.0
chicken/539.jpeg,4.522324e-10,0.0
chicken/54.jpeg,4.522324e-10,0.0
chicken/540.jpeg,4.522324e-10,0.0
chicken/542.jpeg,4.522324e-10,0.0
chicken/543.jpeg,4.522324e-10,0.0
chicken/544.jpeg,4.522324e-10,0.0
chicken/546.jpeg,4.522324e-10,0.0
chicken/547.jpeg,4.522324e-10,0.0
chicken/550.jpeg,4.522324e-10,0.0
chicken/552.jpeg,4.522324e-10,0.0
chicken/556.jpeg,4.522324e-10,0.0
chicken/557.jpeg,4.522324e-10,0.0
chicken/558.jpeg,4.522324e-10,0.0
chicken/559.jpeg,4.522324e-10,0.0
chicken/560.jpeg,4.522324e-10,0.0
chicken/561.jpeg,4.522324e-10,0.0
chicken/563.jpeg,4.522324e-10,0.0
chicken/565.jpeg,4.522324e-10,0.0
chicken/566.jpeg,4.522324e-10,0.0
chicken/568.jpeg,4.522324e-10,0.0
chicken/569.jpeg,4.522324e-10,0.0
chicken/570.jpeg,4.522324e-10,0.0
chicken/571.jpeg,4.522324e-10,0.0
chicken/572.jpeg,4.522324e-10,0.0
chicken/573.jpeg,4.522324e-10,0.0
chicken/574.jpeg,4.522324e-10,0.0
chicken/575.jpeg,4.522324e-10,0.0
chicken/576.jpeg,4.522324e-10,0.0
chicken/577.jpeg,4.522324e-10,0.0
chicken/578.jpeg,4.522324e-10,0.0
chicken/579.jpeg,4.522324e-10,0.0
chicken/581.jpeg,4.522324e-10,0.0
chicken/582.jpeg,4.522324e-10,0.0
chicken/583.jpeg,4.522324e-10,0.0
chicken/584.jpeg,4.522324e-10,0.0
chicken/586.jpeg,4.522324e-10,0.0
chicken/588.jpeg,4.522324e-10,0.0
chicken/590.jpeg,4.522324e-10,0.0
chicken/591.jpeg,4.522324e-10,0.0
chicken/593.jpeg,4.522324e-10,0.0
chicken/594.jpeg,4.522324e-10,0.0
chicken/595.jpeg,4.522324e-10,0.0
chicken/599.jpeg,4.522324e-10,0.0
chicken/6.jpeg,4.522324e-10,0.0
chicken/60.jpeg,4.522324e-10,0.0
chicken/600.jpeg,4.522324e-10,0.0
chicken/601.jpeg,4.522324e-10,0.0
chicken/602.jpeg,4.522324e-10,0.0
chicken/603.jpeg,4.522324e-10,0.0
chicken/604.jpeg,4.522324e-10,0.0
chicken/605.jpeg,4.522324e-10,0.0
chicken/606.jpeg,4.522324e-10,0.0
chicken/607.jpeg,4.522324e-10,0.0
chicken/609.jpeg,4.522324e-10,0.0
chicken/610.jpeg,4.522324e-10,0.0
chicken/611.jpeg,4.522324e-10,0.0
chicken/613.jpeg,4.522324e-10,0.0
chicken/619.jpeg,4.522324e-10,0.0
chicken/62.jpeg,4.522324e-10,0.0
chicken/628.jpeg,4.522324e-10,0.0
chicken/630.jpeg,4.522324e-10,0.0
chicken/635.jpeg,4.522324e-10,0.0
chicken/637.jpeg,4.522324e-10,0.0
chicken/638.jpeg,4.522324e-10,0.0
chicken/64.jpeg,4.522324e-10,0.0
chicken/641.jpeg,4.522324e-10,0.0
chicken/642.jpeg,4.522324e-10,0.0
chicken/643.jpeg,4.522324e-10,0.0
chicken/648.jpeg,4.522324e-10,0.0
chicken/649.jpeg,4.522324e-10,0.0
chicken/651.jpeg,4.522324e-10,0.0
chicken/655.jpeg,4.522324e-10,0.0
chicken/661.jpeg,4.522324e-10,0.0
chicken/662.jpeg,4.522324e-10,0.0
chicken/664.jpeg,4.522324e-10,0.0
chicken/666.jpeg,4.522324e-10,0.0
chicken/669.jpeg,4.522324e-10,0.0
chicken/670.jpeg,4.522324e-10,0.0
chicken/671.jpeg,4.522324e-10,0.0
