file,pr,class,class_name
images/1698.jpg,0.0,0.0,Cat
images/1699.jpg,0.9996518,1.0,Dog
images/17.jpg,0.9999988,1.0,Dog
images/170.jpg,0.0015458226,0.0,Cat
images/1700.jpg,0.0,0.0,Cat
images/1701.jpg,1.0,1.0,Dog
images/1702.jpg,1.0,1.0,Dog
images/1703.jpg,0.99978834,1.0,Dog
images/1704.jpg,0.99999666,1.0,Dog
images/1705.jpg,0.99999964,1.0,Dog
images/1706.jpg,1.0,1.0,Dog
images/1707.jpg,6.080714e-08,0.0,Cat
images/1708.jpg,0.9731092,1.0,Dog
images/1709.jpg,0.0,0.0,Cat
images/171.jpg,5.490434e-07,0.0,Cat
images/1710.jpg,0.0,0.0,Cat
images/1711.jpg,0.99999976,1.0,Dog
images/1712.jpg,0.0,0.0,Cat
images/1713.jpg,0.0,0.0,Cat
images/1714.jpg,0.99934536,1.0,Dog
images/1715.jpg,0.32225764,0.0,Cat
images/1716.jpg,0.9999999,1.0,Dog
images/1717.jpg,0.9999598,1.0,Dog
images/1718.jpg,3.1938703e-06,0.0,Cat
images/1719.jpg,0.9999176,1.0,Dog
images/172.jpg,0.9997441,1.0,Dog
images/1720.jpg,0.99999475,1.0,Dog
images/1721.jpg,0.0,0.0,Cat
images/1722.jpg,1.0,1.0,Dog
images/1723.jpg,5.546179e-05,0.0,Cat
images/1724.jpg,1.5432263e-07,0.0,Cat
images/1725.jpg,1.0,1.0,Dog
images/1726.jpg,1.0,1.0,Dog
images/1727.jpg,1.0,1.0,Dog
images/1728.jpg,0.9999759,1.0,Dog
images/1729.jpg,0.0,0.0,Cat
images/173.jpg,0.9948342,1.0,Dog
images/1730.jpg,1.0,1.0,Dog
images/1731.jpg,0.0,0.0,Cat
images/1732.jpg,1.0,1.0,Dog
images/1733.jpg,1.0,1.0,Dog
images/1734.jpg,9.32657e-06,0.0,Cat
images/1735.jpg,0.0636996,0.0,Cat
images/1736.jpg,0.0,0.0,Cat
images/1737.jpg,1.0,1.0,Dog
images/1738.jpg,0.0,0.0,Cat
images/1739.jpg,0.9999938,1.0,Dog
images/174.jpg,0.0,0.0,Cat
images/1740.jpg,0.0,0.0,Cat
images/1741.jpg,1.8461806e-06,0.0,Cat
images/1742.jpg,1.0,1.0,Dog
images/1743.jpg,0.9999882,1.0,Dog
images/1744.jpg,1.0,1.0,Dog
images/1745.jpg,0.0,0.0,Cat
images/1746.jpg,0.9999999,1.0,Dog
images/1747.jpg,5.1370544e-06,0.0,Cat
images/1748.jpg,0.004371793,0.0,Cat
images/1749.jpg,1.1648739e-05,0.0,Cat
images/175.jpg,1.0,1.0,Dog
images/1750.jpg,2.3259377e-06,0.0,Cat
images/1751.jpg,0.99999976,1.0,Dog
images/1752.jpg,0.0,0.0,Cat
images/1753.jpg,0.9817793,1.0,Dog
images/1754.jpg,0.0,0.0,Cat
images/1755.jpg,1.0,1.0,Dog
images/1756.jpg,1.5484245e-06,0.0,Cat
images/1757.jpg,0.0004918805,0.0,Cat
images/1758.jpg,0.99999964,1.0,Dog
images/1759.jpg,1.0,1.0,Dog
images/176.jpg,0.9995833,1.0,Dog
images/1760.jpg,0.0,0.0,Cat
images/1761.jpg,1.0,1.0,Dog
images/1762.jpg,0.99999094,1.0,Dog
images/1763.jpg,0.0,0.0,Cat
images/1764.jpg,1.0,1.0,Dog
images/1765.jpg,0.0,0.0,Cat
images/1766.jpg,0.99998474,1.0,Dog
images/1767.jpg,1.0,1.0,Dog
images/1768.jpg,0.9999987,1.0,Dog
images/1769.jpg,0.99999964,1.0,Dog
images/177.jpg,0.9999999,1.0,Dog
images/1770.jpg,1.029585e-07,0.0,Cat
images/1771.jpg,1.4883151e-05,0.0,Cat
images/1772.jpg,0.0,0.0,Cat
images/1773.jpg,0.9999925,1.0,Dog
images/1774.jpg,0.0,0.0,Cat
images/1775.jpg,2.3462824e-06,0.0,Cat
images/1776.jpg,1.0,1.0,Dog
images/1777.jpg,0.00043029897,0.0,Cat
images/1778.jpg,4.841822e-05,0.0,Cat
images/1779.jpg,0.0,0.0,Cat
images/178.jpg,0.9999995,1.0,Dog
images/1780.jpg,0.0,0.0,Cat
images/1781.jpg,0.9999993,1.0,Dog
images/1782.jpg,0.999992,1.0,Dog
images/1783.jpg,0.0,0.0,Cat
images/1784.jpg,9.422852e-05,0.0,Cat
images/1785.jpg,0.00023229625,0.0,Cat
images/1786.jpg,0.9997819,1.0,Dog
images/1787.jpg,0.9999999,1.0,Dog
images/1788.jpg,0.8294966,1.0,Dog
images/1789.jpg,0.9968514,1.0,Dog
images/179.jpg,0.9999963,1.0,Dog
images/1790.jpg,0.064790115,0.0,Cat
images/1791.jpg,1.0,1.0,Dog
images/1792.jpg,0.0,0.0,Cat
images/1793.jpg,0.048245322,0.0,Cat
images/1794.jpg,1.0,1.0,Dog
images/1795.jpg,0.0,0.0,Cat
images/1796.jpg,3.1164466e-06,0.0,Cat
images/1797.jpg,0.9999999,1.0,Dog
images/1798.jpg,1.8134996e-08,0.0,Cat
images/1799.jpg,2.8009493e-08,0.0,Cat
images/18.jpg,1.0,1.0,Dog
images/180.jpg,0.0,0.0,Cat
images/1800.jpg,1.0,1.0,Dog
images/1801.jpg,1.0,1.0,Dog
images/1802.jpg,0.0,0.0,Cat
images/1803.jpg,1.0,1.0,Dog
images/1804.jpg,0.0,0.0,Cat
images/1805.jpg,0.0,0.0,Cat
images/1806.jpg,0.004289098,0.0,Cat
images/1807.jpg,0.9999988,1.0,Dog
images/1808.jpg,4.9984123e-05,0.0,Cat
images/1809.jpg,1.0,1.0,Dog
images/181.jpg,1.0,1.0,Dog
images/1810.jpg,0.25178126,0.0,Cat
images/1811.jpg,1.0,1.0,Dog
images/1812.jpg,1.5009383e-05,0.0,Cat
images/1813.jpg,1.0,1.0,Dog
images/1814.jpg,0.99999297,1.0,Dog
images/1815.jpg,0.0,0.0,Cat
images/1816.jpg,0.99999917,1.0,Dog
images/1817.jpg,1.0,1.0,Dog
images/1818.jpg,0.0,0.0,Cat
images/1819.jpg,0.9288837,1.0,Dog
images/182.jpg,0.999985,1.0,Dog
images/1820.jpg,4.2577816e-05,0.0,Cat
images/1821.jpg,1.0,1.0,Dog
images/1822.jpg,0.0,0.0,Cat
images/1823.jpg,7.225007e-08,0.0,Cat
images/1824.jpg,6.420505e-08,0.0,Cat
images/1825.jpg,1.0,1.0,Dog
images/1826.jpg,0.118159235,0.0,Cat
images/1827.jpg,0.0,0.0,Cat
images/1828.jpg,0.957704,1.0,Dog
images/1829.jpg,1.0,1.0,Dog
images/183.jpg,0.0,0.0,Cat
images/1830.jpg,0.0,0.0,Cat
images/1831.jpg,0.9999964,1.0,Dog
images/1832.jpg,0.99980694,1.0,Dog
images/1833.jpg,0.00010309376,0.0,Cat
images/1834.jpg,0.0,0.0,Cat
images/1835.jpg,0.0,0.0,Cat
images/1836.jpg,3.969227e-07,0.0,Cat
images/1837.jpg,0.9999907,1.0,Dog
images/1838.jpg,1.0,1.0,Dog
images/1839.jpg,0.0,0.0,Cat
images/184.jpg,6.8789435e-05,0.0,Cat
images/1840.jpg,0.99999976,1.0,Dog
images/1841.jpg,1.0,1.0,Dog
images/1842.jpg,0.9999974,1.0,Dog
images/1843.jpg,1.0372466e-07,0.0,Cat
images/1844.jpg,3.641611e-05,0.0,Cat
images/1845.jpg,1.0,1.0,Dog
images/1846.jpg,1.0,1.0,Dog
images/1847.jpg,5.1605266e-08,0.0,Cat
images/1848.jpg,0.99999976,1.0,Dog
images/1849.jpg,1.0,1.0,Dog
images/185.jpg,0.0,0.0,Cat
images/1850.jpg,0.9978582,1.0,Dog
images/1851.jpg,0.99999845,1.0,Dog
images/1852.jpg,7.300184e-08,0.0,Cat
images/1853.jpg,1.0,1.0,Dog
images/1854.jpg,1.8043706e-06,0.0,Cat
images/1855.jpg,0.9999918,1.0,Dog
images/1856.jpg,0.9999982,1.0,Dog
images/1857.jpg,0.0,0.0,Cat
images/1858.jpg,0.00011764752,0.0,Cat
images/1859.jpg,1.0,1.0,Dog
images/186.jpg,1.1858954e-07,0.0,Cat
images/1860.jpg,0.99984,1.0,Dog
images/1861.jpg,0.0,0.0,Cat
images/1862.jpg,0.0,0.0,Cat
images/1863.jpg,1.0,1.0,Dog
images/1864.jpg,0.0,0.0,Cat
images/1865.jpg,0.9999976,1.0,Dog
images/1866.jpg,0.99999976,1.0,Dog
images/1867.jpg,0.0010054805,0.0,Cat
images/1868.jpg,0.0,0.0,Cat
images/1869.jpg,2.7038885e-07,0.0,Cat
images/187.jpg,0.0,0.0,Cat
images/1870.jpg,1.8169976e-05,0.0,Cat
images/1871.jpg,1.0,1.0,Dog
images/1872.jpg,0.99999964,1.0,Dog
images/1873.jpg,0.9222561,1.0,Dog
images/1874.jpg,1.0,1.0,Dog
images/1875.jpg,0.0,0.0,Cat
images/1876.jpg,0.99972516,1.0,Dog
images/1877.jpg,0.9999919,1.0,Dog
images/1878.jpg,0.9999999,1.0,Dog
images/1879.jpg,0.0,0.0,Cat
images/188.jpg,0.0,0.0,Cat
images/1880.jpg,0.0,0.0,Cat
images/1881.jpg,0.9997516,1.0,Dog
images/1882.jpg,0.99455476,1.0,Dog
images/1883.jpg,1.3670626e-06,0.0,Cat
images/1884.jpg,0.9999964,1.0,Dog
images/1885.jpg,0.0754143,0.0,Cat
images/1886.jpg,0.98901635,1.0,Dog
images/1887.jpg,0.00022853873,0.0,Cat
images/1888.jpg,1.0,1.0,Dog
images/1889.jpg,0.0,0.0,Cat
images/189.jpg,0.0003233042,0.0,Cat
images/1890.jpg,2.7612343e-05,0.0,Cat
images/1891.jpg,1.0,1.0,Dog
images/1892.jpg,0.9900337,1.0,Dog
images/1893.jpg,0.0,0.0,Cat
images/1894.jpg,1.7967631e-08,0.0,Cat
images/1895.jpg,0.9998074,1.0,Dog
images/1896.jpg,6.3334744e-05,0.0,Cat
images/1897.jpg,0.0,0.0,Cat
images/1898.jpg,0.0,0.0,Cat
images/1899.jpg,7.0744875e-08,0.0,Cat
images/19.jpg,0.0,0.0,Cat
images/190.jpg,1.0,1.0,Dog
images/1900.jpg,2.4000087e-06,0.0,Cat
images/1901.jpg,0.0,0.0,Cat
images/1902.jpg,0.99969816,1.0,Dog
images/1903.jpg,1.0,1.0,Dog
images/1904.jpg,0.9999144,1.0,Dog
images/1905.jpg,1.0,1.0,Dog
images/1906.jpg,0.9999999,1.0,Dog
images/1907.jpg,0.0012094922,0.0,Cat
images/1908.jpg,0.9999999,1.0,Dog
images/1909.jpg,0.9999999,1.0,Dog
images/191.jpg,2.402052e-08,0.0,Cat
images/1910.jpg,0.9999999,1.0,Dog
images/1911.jpg,0.9961888,1.0,Dog
images/1912.jpg,0.99069047,1.0,Dog
images/1913.jpg,0.0,0.0,Cat
images/1914.jpg,0.9999999,1.0,Dog
images/1915.jpg,0.99998593,1.0,Dog
images/1916.jpg,0.9999943,1.0,Dog
images/1917.jpg,1.0,1.0,Dog
images/1918.jpg,1.7192959e-06,0.0,Cat
images/1919.jpg,0.9999863,1.0,Dog
images/192.jpg,0.0,0.0,Cat
images/1920.jpg,0.0,0.0,Cat
images/1921.jpg,1.8922049e-06,0.0,Cat
images/1922.jpg,0.99986815,1.0,Dog
images/1923.jpg,0.0,0.0,Cat
images/1924.jpg,0.0,0.0,Cat
images/1925.jpg,1.0,1.0,Dog
images/1926.jpg,5.72147e-05,0.0,Cat
images/1927.jpg,0.0,0.0,Cat
images/1928.jpg,0.99999964,1.0,Dog
images/1929.jpg,0.0,0.0,Cat
images/193.jpg,3.801263e-05,0.0,Cat
images/1930.jpg,0.99999917,1.0,Dog
images/1931.jpg,5.5347078e-05,0.0,Cat
images/1932.jpg,0.9999752,1.0,Dog
images/1933.jpg,0.9175143,1.0,Dog
images/1934.jpg,0.0,0.0,Cat
images/1935.jpg,1.9393717e-07,0.0,Cat
images/1936.jpg,2.145131e-05,0.0,Cat
images/1937.jpg,1.0,1.0,Dog
images/1938.jpg,1.0,1.0,Dog
images/1939.jpg,1.0,1.0,Dog
images/194.jpg,6.095124e-08,0.0,Cat
images/1940.jpg,0.9999924,1.0,Dog
images/1941.jpg,1.0,1.0,Dog
images/1942.jpg,0.0,0.0,Cat
images/1943.jpg,0.0047102477,0.0,Cat
images/1944.jpg,0.0,0.0,Cat
images/1945.jpg,7.4178697e-06,0.0,Cat
images/1946.jpg,0.0,0.0,Cat
images/1947.jpg,1.0,1.0,Dog
images/1948.jpg,1.0,1.0,Dog
images/1949.jpg,1.0,1.0,Dog
images/195.jpg,0.9999999,1.0,Dog
images/1950.jpg,1.0,1.0,Dog
images/1951.jpg,0.0,0.0,Cat
images/1952.jpg,0.0,0.0,Cat
images/1953.jpg,1.8238776e-05,0.0,Cat
images/1954.jpg,1.0,1.0,Dog
images/1955.jpg,0.044158448,0.0,Cat
images/1956.jpg,0.99999475,1.0,Dog
images/1957.jpg,0.00066142064,0.0,Cat
images/1958.jpg,0.0,0.0,Cat
images/1959.jpg,7.738191e-06,0.0,Cat
images/196.jpg,0.9999924,1.0,Dog
images/1960.jpg,0.0,0.0,Cat
images/1961.jpg,0.0,0.0,Cat
images/1962.jpg,1.0,1.0,Dog
images/1963.jpg,0.0,0.0,Cat
images/1964.jpg,4.6690448e-06,0.0,Cat
images/1965.jpg,0.0,0.0,Cat
images/1966.jpg,1.0,1.0,Dog
images/1967.jpg,0.0,0.0,Cat
images/1968.jpg,0.9999989,1.0,Dog
images/1969.jpg,5.3215666e-05,0.0,Cat
images/197.jpg,0.99980956,1.0,Dog
images/1970.jpg,0.99061733,1.0,Dog
images/1971.jpg,0.0,0.0,Cat
images/1972.jpg,0.21987559,0.0,Cat
images/1973.jpg,1.5980346e-05,0.0,Cat
images/1974.jpg,0.0,0.0,Cat
images/1975.jpg,0.0,0.0,Cat
images/1976.jpg,8.6071865e-05,0.0,Cat
images/1977.jpg,0.9999931,1.0,Dog
images/1978.jpg,2.2797632e-08,0.0,Cat
images/1979.jpg,1.0,1.0,Dog
images/198.jpg,3.460948e-08,0.0,Cat
images/1980.jpg,1.0,1.0,Dog
images/1981.jpg,0.99999976,1.0,Dog
images/1982.jpg,0.0,0.0,Cat
images/1983.jpg,1.0,1.0,Dog
images/1984.jpg,0.9999963,1.0,Dog
images/1985.jpg,0.0003484715,0.0,Cat
images/1986.jpg,0.9999002,1.0,Dog
images/1987.jpg,0.9999994,1.0,Dog
images/1988.jpg,0.0,0.0,Cat
images/1989.jpg,1.0,1.0,Dog
images/199.jpg,1.0,1.0,Dog
images/1990.jpg,0.99999976,1.0,Dog
images/1991.jpg,1.0,1.0,Dog
images/1992.jpg,0.0,0.0,Cat
images/1993.jpg,0.0028710535,0.0,Cat
images/1994.jpg,0.99999976,1.0,Dog
images/1995.jpg,0.0,0.0,Cat
images/1996.jpg,1.0,1.0,Dog
images/1997.jpg,1.0,1.0,Dog
images/1998.jpg,0.9999907,1.0,Dog
images/1999.jpg,0.0,0.0,Cat
images/2.jpg,0.9999981,1.0,Dog
images/20.jpg,0.0,0.0,Cat
images/200.jpg,0.99159414,1.0,Dog
images/2000.jpg,0.99902964,1.0,Dog
images/2001.jpg,1.0,1.0,Dog
images/2002.jpg,1.0,1.0,Dog
images/2003.jpg,2.4186286e-07,0.0,Cat
images/2004.jpg,1.0,1.0,Dog
images/2005.jpg,1.0,1.0,Dog
images/2006.jpg,0.004566847,0.0,Cat
images/2007.jpg,0.99983823,1.0,Dog
images/2008.jpg,0.9998865,1.0,Dog
images/2009.jpg,1.0,1.0,Dog
images/201.jpg,0.99999976,1.0,Dog
images/2010.jpg,0.9999994,1.0,Dog
images/2011.jpg,0.94467294,1.0,Dog
images/2012.jpg,0.0,0.0,Cat
images/2013.jpg,0.17099807,0.0,Cat
images/2014.jpg,0.00096894376,0.0,Cat
images/2015.jpg,0.9943117,1.0,Dog
images/2016.jpg,0.12028931,0.0,Cat
images/2017.jpg,0.0,0.0,Cat
images/2018.jpg,0.0,0.0,Cat
images/2019.jpg,0.0,0.0,Cat
images/202.jpg,0.0,0.0,Cat
images/2020.jpg,1.6378603e-08,0.0,Cat
images/2021.jpg,0.0,0.0,Cat
images/2022.jpg,0.00013664972,0.0,Cat
images/2023.jpg,0.15171242,0.0,Cat
images/2024.jpg,2.5422315e-08,0.0,Cat
images/2025.jpg,0.0,0.0,Cat
images/2026.jpg,0.036750235,0.0,Cat
images/2027.jpg,0.00026312942,0.0,Cat
images/2028.jpg,3.590802e-07,0.0,Cat
images/2029.jpg,0.0,0.0,Cat
images/203.jpg,0.99999976,1.0,Dog
images/2030.jpg,2.9273217e-06,0.0,Cat
images/2031.jpg,0.03640333,0.0,Cat
images/2032.jpg,0.0,0.0,Cat
images/2033.jpg,0.9959592,1.0,Dog
images/2034.jpg,0.0,0.0,Cat
images/2035.jpg,1.0,1.0,Dog
images/2036.jpg,0.0,0.0,Cat
images/2037.jpg,3.7711856e-05,0.0,Cat
images/2038.jpg,0.99964845,1.0,Dog
images/2039.jpg,0.22663966,0.0,Cat
images/204.jpg,1.0,1.0,Dog
images/2040.jpg,1.0,1.0,Dog
images/2041.jpg,0.9996019,1.0,Dog
images/2042.jpg,0.9999999,1.0,Dog
images/2043.jpg,0.12184095,0.0,Cat
images/2044.jpg,9.3458596e-08,0.0,Cat
images/2045.jpg,0.9999615,1.0,Dog
images/2046.jpg,0.999995,1.0,Dog
images/2047.jpg,0.0,0.0,Cat
images/2048.jpg,0.0,0.0,Cat
images/2049.jpg,1.09038496e-07,0.0,Cat
images/205.jpg,0.0,0.0,Cat
images/2050.jpg,0.99999964,1.0,Dog
images/2051.jpg,0.007620611,0.0,Cat
images/2052.jpg,0.99999607,1.0,Dog
images/2053.jpg,0.0,0.0,Cat
images/2054.jpg,0.99993646,1.0,Dog
images/2055.jpg,1.0,1.0,Dog
images/2056.jpg,0.9999999,1.0,Dog
images/2057.jpg,0.99998844,1.0,Dog
images/2058.jpg,4.24823e-05,0.0,Cat
images/2059.jpg,0.9999999,1.0,Dog
images/206.jpg,3.36047e-07,0.0,Cat
images/2060.jpg,0.9999635,1.0,Dog
images/2061.jpg,0.9992072,1.0,Dog
images/2062.jpg,1.0,1.0,Dog
images/2063.jpg,0.8163946,1.0,Dog
images/2064.jpg,0.9999894,1.0,Dog
images/2065.jpg,0.99997675,1.0,Dog
images/2066.jpg,0.0,0.0,Cat
images/2067.jpg,0.9995596,1.0,Dog
images/2068.jpg,0.0,0.0,Cat
images/2069.jpg,1.0,1.0,Dog
images/207.jpg,1.0,1.0,Dog
images/2070.jpg,0.9999988,1.0,Dog
images/2071.jpg,0.99971074,1.0,Dog
images/2072.jpg,3.0345905e-06,0.0,Cat
images/2073.jpg,3.0096328e-07,0.0,Cat
images/2074.jpg,0.0,0.0,Cat
images/2075.jpg,8.467664e-07,0.0,Cat
images/2076.jpg,4.9882823e-07,0.0,Cat
images/2077.jpg,0.99993217,1.0,Dog
images/2078.jpg,0.9999994,1.0,Dog
images/2079.jpg,0.0026189573,0.0,Cat
images/208.jpg,0.04645996,0.0,Cat
images/2080.jpg,0.99999785,1.0,Dog
images/2081.jpg,0.99993575,1.0,Dog
images/2082.jpg,0.12413134,0.0,Cat
images/2083.jpg,1.0,1.0,Dog
images/2084.jpg,0.9999999,1.0,Dog
images/2085.jpg,0.9897042,1.0,Dog
images/2086.jpg,0.99999964,1.0,Dog
images/2087.jpg,0.0,0.0,Cat
images/2088.jpg,0.00077531417,0.0,Cat
images/2089.jpg,0.0,0.0,Cat
images/209.jpg,6.6361954e-06,0.0,Cat
images/2090.jpg,1.8894329e-05,0.0,Cat
images/2091.jpg,0.99999976,1.0,Dog
images/2092.jpg,0.9999999,1.0,Dog
images/2093.jpg,0.0,0.0,Cat
images/2094.jpg,0.7668024,1.0,Dog
images/2095.jpg,1.0,1.0,Dog
images/2096.jpg,2.3542118e-07,0.0,Cat
images/2097.jpg,0.08808919,0.0,Cat
images/2098.jpg,0.24166071,0.0,Cat
images/2099.jpg,1.0,1.0,Dog
images/21.jpg,1.0,1.0,Dog
images/210.jpg,0.0,0.0,Cat
images/2100.jpg,0.0,0.0,Cat
images/2101.jpg,0.9999901,1.0,Dog
images/2102.jpg,0.99999416,1.0,Dog
images/2103.jpg,1.0,1.0,Dog
images/2104.jpg,0.9999579,1.0,Dog
images/2105.jpg,1.0234749e-06,0.0,Cat
images/2106.jpg,0.0,0.0,Cat
images/2107.jpg,1.0,1.0,Dog
images/2108.jpg,5.3013263e-08,0.0,Cat
images/2109.jpg,1.0,1.0,Dog
images/211.jpg,1.0,1.0,Dog
images/2110.jpg,1.0,1.0,Dog
images/2111.jpg,1.0,1.0,Dog
images/2112.jpg,0.0,0.0,Cat
images/2113.jpg,0.0,0.0,Cat
images/2114.jpg,0.99999976,1.0,Dog
images/2115.jpg,0.07291824,0.0,Cat
images/2116.jpg,0.0,0.0,Cat
images/2117.jpg,0.9998367,1.0,Dog
images/2118.jpg,0.0,0.0,Cat
images/2119.jpg,0.9999367,1.0,Dog
images/212.jpg,0.99950016,1.0,Dog
images/2120.jpg,0.99999976,1.0,Dog
images/2121.jpg,0.999466,1.0,Dog
images/2122.jpg,1.0,1.0,Dog
images/2123.jpg,0.9999918,1.0,Dog
images/2124.jpg,0.9999999,1.0,Dog
images/2125.jpg,0.99997675,1.0,Dog
images/2126.jpg,1.0,1.0,Dog
images/2127.jpg,1.0320269e-07,0.0,Cat
images/2128.jpg,0.0,0.0,Cat
images/2129.jpg,0.9999981,1.0,Dog
images/213.jpg,0.97517073,1.0,Dog
images/2130.jpg,1.7451356e-06,0.0,Cat
images/2131.jpg,0.0,0.0,Cat
images/2132.jpg,0.0,0.0,Cat
images/2133.jpg,0.0,0.0,Cat
images/2134.jpg,0.99908054,1.0,Dog
images/2135.jpg,1.0,1.0,Dog
images/2136.jpg,0.9999999,1.0,Dog
images/2137.jpg,0.038639154,0.0,Cat
images/2138.jpg,0.97972566,1.0,Dog
images/2139.jpg,0.0,0.0,Cat
images/214.jpg,0.99977535,1.0,Dog
images/2140.jpg,0.9802706,1.0,Dog
images/2141.jpg,1.2583776e-07,0.0,Cat
images/2142.jpg,4.810558e-05,0.0,Cat
images/2143.jpg,0.999997,1.0,Dog
images/2144.jpg,0.0,0.0,Cat
images/2145.jpg,0.99999964,1.0,Dog
images/2146.jpg,1.0,1.0,Dog
images/2147.jpg,0.00023983522,0.0,Cat
images/2148.jpg,0.11982923,0.0,Cat
images/2149.jpg,0.0,0.0,Cat
images/215.jpg,0.99999964,1.0,Dog
images/2150.jpg,0.0,0.0,Cat
images/2151.jpg,5.5241475e-07,0.0,Cat
images/2152.jpg,0.0,0.0,Cat
images/2153.jpg,3.271999e-05,0.0,Cat
images/2154.jpg,0.9999912,1.0,Dog
images/2155.jpg,0.99985003,1.0,Dog
images/2156.jpg,2.1261616e-05,0.0,Cat
images/2157.jpg,1.0,1.0,Dog
images/2158.jpg,0.9819639,1.0,Dog
images/2159.jpg,0.9413847,1.0,Dog
images/216.jpg,0.9999999,1.0,Dog
images/2160.jpg,0.99999726,1.0,Dog
images/2161.jpg,0.0,0.0,Cat
images/2162.jpg,0.0,0.0,Cat
images/2163.jpg,0.99999547,1.0,Dog
images/2164.jpg,1.4110416e-06,0.0,Cat
images/2165.jpg,0.0,0.0,Cat
images/2166.jpg,0.0,0.0,Cat
images/2167.jpg,0.0,0.0,Cat
images/2168.jpg,1.542495e-07,0.0,Cat
images/2169.jpg,0.0,0.0,Cat
images/217.jpg,0.9999994,1.0,Dog
images/2170.jpg,0.0,0.0,Cat
images/2171.jpg,1.0,1.0,Dog
images/2172.jpg,0.1932833,0.0,Cat
images/2173.jpg,0.99999976,1.0,Dog
images/2174.jpg,0.9999995,1.0,Dog
images/2175.jpg,0.9999999,1.0,Dog
images/2176.jpg,0.99999976,1.0,Dog
images/2177.jpg,0.99999523,1.0,Dog
images/2178.jpg,0.9999999,1.0,Dog
images/2179.jpg,0.99999976,1.0,Dog
images/218.jpg,0.0,0.0,Cat
images/2180.jpg,0.9999397,1.0,Dog
images/2181.jpg,0.042131305,0.0,Cat
images/2182.jpg,0.9999995,1.0,Dog
images/2183.jpg,0.0,0.0,Cat
images/2184.jpg,0.9999999,1.0,Dog
images/2185.jpg,0.9999994,1.0,Dog
images/2186.jpg,1.0,1.0,Dog
images/2187.jpg,0.0,0.0,Cat
images/2188.jpg,0.0,0.0,Cat
images/2189.jpg,1.0,1.0,Dog
images/219.jpg,0.9999974,1.0,Dog
images/2190.jpg,0.0,0.0,Cat
images/2191.jpg,0.0,0.0,Cat
images/2192.jpg,0.93816227,1.0,Dog
images/2193.jpg,0.9987895,1.0,Dog
images/2194.jpg,0.997488,1.0,Dog
images/2195.jpg,0.0012344345,0.0,Cat
images/2196.jpg,1.0,1.0,Dog
images/2197.jpg,1.0,1.0,Dog
images/2198.jpg,0.99370074,1.0,Dog
images/2199.jpg,0.5034284,1.0,Dog
images/22.jpg,0.006175869,0.0,Cat
images/220.jpg,1.0,1.0,Dog
images/2200.jpg,0.0,0.0,Cat
images/2201.jpg,0.99998975,1.0,Dog
images/2202.jpg,0.99999976,1.0,Dog
images/2203.jpg,2.4715104e-05,0.0,Cat
images/2204.jpg,1.0,1.0,Dog
images/2205.jpg,0.0,0.0,Cat
images/2206.jpg,2.2414779e-05,0.0,Cat
images/2207.jpg,1.0074435e-07,0.0,Cat
images/2208.jpg,0.0,0.0,Cat
images/2209.jpg,0.99999976,1.0,Dog
images/221.jpg,0.0,0.0,Cat
images/2210.jpg,0.99999905,1.0,Dog
images/2211.jpg,1.0,1.0,Dog
images/2212.jpg,0.9991191,1.0,Dog
images/2213.jpg,0.0,0.0,Cat
images/2214.jpg,0.99999833,1.0,Dog
images/2215.jpg,1.0,1.0,Dog
images/2216.jpg,1.0,1.0,Dog
images/2217.jpg,0.99998426,1.0,Dog
images/2218.jpg,0.0,0.0,Cat
images/2219.jpg,4.6060184e-05,0.0,Cat
images/222.jpg,1.0,1.0,Dog
images/2220.jpg,1.0,1.0,Dog
images/2221.jpg,1.0,1.0,Dog
images/2222.jpg,1.0,1.0,Dog
images/2223.jpg,0.9995815,1.0,Dog
images/2224.jpg,1.1601327e-06,0.0,Cat
images/2225.jpg,0.0,0.0,Cat
images/2226.jpg,0.99991584,1.0,Dog
images/2227.jpg,7.921453e-05,0.0,Cat
images/2228.jpg,1.0,1.0,Dog
images/2229.jpg,0.99999857,1.0,Dog
images/223.jpg,0.9999944,1.0,Dog
images/2230.jpg,0.9986595,1.0,Dog
images/2231.jpg,0.0,0.0,Cat
images/2232.jpg,1.0,1.0,Dog
images/2233.jpg,0.0,0.0,Cat
images/2234.jpg,0.9578032,1.0,Dog
images/2235.jpg,0.0,0.0,Cat
images/2236.jpg,0.36518794,0.0,Cat
images/2237.jpg,2.8808662e-07,0.0,Cat
images/2238.jpg,0.9999989,1.0,Dog
images/2239.jpg,1.6376916e-08,0.0,Cat
images/224.jpg,0.0,0.0,Cat
images/2240.jpg,0.9999988,1.0,Dog
images/2241.jpg,1.0,1.0,Dog
images/2242.jpg,6.157962e-07,0.0,Cat
images/2243.jpg,3.867799e-06,0.0,Cat
images/2244.jpg,0.99999905,1.0,Dog
images/2245.jpg,0.0,0.0,Cat
images/2246.jpg,1.0,1.0,Dog
images/2247.jpg,0.0,0.0,Cat
images/2248.jpg,0.005713915,0.0,Cat
images/2249.jpg,0.985238,1.0,Dog
images/225.jpg,1.0,1.0,Dog
images/2250.jpg,1.0,1.0,Dog
images/2251.jpg,0.02586471,0.0,Cat
images/2252.jpg,0.000106132116,0.0,Cat
images/2253.jpg,0.99999607,1.0,Dog
images/2254.jpg,0.8418307,1.0,Dog
images/2255.jpg,0.9999999,1.0,Dog
images/2256.jpg,0.0,0.0,Cat
