model-1585470368, 5, 1585470394.767,0.81,0.1358,0.79,0.149
model-1585470368, 5, 1585470394.789,0.73,0.1785,0.82,0.1294
model-1585470368, 5, 1585470394.811,0.77,0.1501,0.79,0.1385
model-1585470368, 5, 1585470394.832,0.77,0.144,0.77,0.1497
model-1585470368, 5, 1585470394.853,0.8,0.1429,0.68,0.2216
model-1585470368, 5, 1585470394.874,0.83,0.1366,0.86,0.1237
model-1585470368, 5, 1585470394.896,0.82,0.1202,0.76,0.169
model-1585470368, 5, 1585470394.918,0.8,0.1604,0.71,0.1825
model-1585470368, 5, 1585470394.939,0.75,0.1752,0.73,0.1922
model-1585470368, 5, 1585470394.96,0.85,0.1203,0.73,0.208
model-1585470368, 5, 1585470394.98,0.73,0.1837,0.77,0.1537
model-1585470368, 5, 1585470395.002,0.82,0.1415,0.82,0.1375
model-1585470368, 5, 1585470395.025,0.81,0.1253,0.8,0.1449
model-1585470368, 5, 1585470395.046,0.86,0.1317,0.72,0.1851
model-1585470368, 5, 1585470395.066,0.67,0.2246,0.75,0.1736
model-1585470368, 5, 1585470395.087,0.72,0.184,0.74,0.1696
model-1585470368, 5, 1585470395.109,0.78,0.1667,0.72,0.1872
model-1585470368, 5, 1585470395.131,0.71,0.2254,0.63,0.2564
model-1585470368, 5, 1585470395.151,0.81,0.1435,0.68,0.182
model-1585470368, 5, 1585470395.172,0.75,0.1733,0.79,0.1479
model-1585470368, 5, 1585470395.193,0.81,0.1401,0.76,0.1493
model-1585470368, 5, 1585470395.215,0.8,0.1312,0.75,0.1628
model-1585470368, 5, 1585470395.237,0.72,0.1821,0.79,0.1495
model-1585470368, 5, 1585470395.258,0.75,0.1559,0.8,0.1587
model-1585470368, 5, 1585470395.279,0.83,0.1262,0.7,0.1979
model-1585470368, 5, 1585470395.299,0.83,0.1218,0.82,0.1318
model-1585470368, 5, 1585470395.323,0.75,0.1605,0.82,0.1351
model-1585470368, 5, 1585470395.344,0.76,0.1514,0.7,0.1923
model-1585470368, 5, 1585470395.365,0.76,0.1629,0.76,0.1682
model-1585470368, 5, 1585470395.386,0.8,0.1379,0.73,0.2003
model-1585470368, 5, 1585470395.407,0.75,0.1473,0.8,0.1238
model-1585470368, 5, 1585470395.429,0.71,0.1942,0.82,0.1284
model-1585470368, 5, 1585470395.451,0.78,0.1498,0.81,0.1666
model-1585470368, 5, 1585470395.473,0.88,0.1072,0.74,0.1809
model-1585470368, 5, 1585470395.494,0.79,0.152,0.8,0.1195
model-1585470368, 5, 1585470395.515,0.71,0.1774,0.71,0.1841
model-1585470368, 5, 1585470395.54,0.76,0.1581,0.77,0.1651
model-1585470368, 5, 1585470395.561,0.79,0.1456,0.8,0.1671
model-1585470368, 5, 1585470395.583,0.79,0.1454,0.77,0.1555
model-1585470368, 5, 1585470395.604,0.84,0.1363,0.78,0.1479
model-1585470368, 5, 1585470395.625,0.82,0.1449,0.71,0.2013
model-1585470368, 5, 1585470395.647,0.81,0.133,0.73,0.1676
model-1585470368, 5, 1585470395.671,0.76,0.158,0.7,0.2055
model-1585470368, 5, 1585470395.691,0.77,0.1525,0.67,0.2025
model-1585470368, 5, 1585470395.712,0.84,0.1187,0.7,0.1799
model-1585470368, 5, 1585470395.733,0.83,0.1295,0.78,0.1552
model-1585470368, 5, 1585470395.758,0.78,0.1484,0.76,0.1772
model-1585470368, 5, 1585470395.779,0.8,0.1548,0.69,0.1933
model-1585470368, 5, 1585470395.8,0.7,0.1916,0.74,0.1873
model-1585470368, 5, 1585470395.82,0.82,0.1374,0.82,0.1327
model-1585470368, 5, 1585470395.841,0.72,0.1935,0.77,0.1676
model-1585470368, 5, 1585470395.864,0.83,0.1267,0.73,0.1845
model-1585470368, 5, 1585470395.887,0.76,0.1648,0.71,0.1734
model-1585470368, 5, 1585470395.908,0.79,0.1516,0.7,0.1955
model-1585470368, 5, 1585470395.928,0.75,0.1767,0.65,0.2038
model-1585470368, 5, 1585470395.949,0.67,0.2011,0.78,0.1479
model-1585470368, 5, 1585470395.974,0.76,0.1532,0.81,0.1334
model-1585470368, 5, 1585470395.995,0.84,0.1268,0.78,0.1593
model-1585470368, 5, 1585470396.016,0.74,0.1889,0.72,0.1692
model-1585470368, 5, 1585470396.037,0.77,0.1599,0.73,0.1836
model-1585470368, 5, 1585470396.058,0.77,0.1676,0.74,0.1565
model-1585470368, 5, 1585470396.081,0.75,0.1434,0.68,0.204
model-1585470368, 5, 1585470396.104,0.8,0.1298,0.76,0.1434
model-1585470368, 5, 1585470396.125,0.79,0.1513,0.69,0.1969
model-1585470368, 5, 1585470396.145,0.72,0.1814,0.73,0.1947
model-1585470368, 5, 1585470396.166,0.77,0.1585,0.76,0.1628
model-1585470368, 5, 1585470396.192,0.75,0.1703,0.81,0.1292
model-1585470368, 5, 1585470396.213,0.75,0.143,0.76,0.1687
model-1585470368, 5, 1585470396.233,0.77,0.1484,0.74,0.1776
model-1585470368, 5, 1585470396.254,0.77,0.1591,0.75,0.1812
model-1585470368, 5, 1585470396.275,0.75,0.1764,0.62,0.2338
model-1585470368, 5, 1585470396.297,0.82,0.1345,0.66,0.2038
model-1585470368, 5, 1585470396.32,0.7,0.1767,0.69,0.2007
model-1585470368, 5, 1585470396.341,0.74,0.169,0.78,0.1594
model-1585470368, 5, 1585470396.362,0.76,0.159,0.79,0.146
model-1585470368, 5, 1585470396.383,0.74,0.1802,0.74,0.1595
model-1585470368, 5, 1585470396.407,0.82,0.1422,0.81,0.1464
model-1585470368, 5, 1585470396.429,0.66,0.1977,0.74,0.1839
model-1585470368, 5, 1585470396.45,0.72,0.1822,0.67,0.2278
model-1585470368, 5, 1585470396.473,0.82,0.1392,0.76,0.1653
model-1585470368, 5, 1585470396.494,0.84,0.1348,0.64,0.2301
model-1585470368, 5, 1585470396.518,0.78,0.1654,0.66,0.1928
model-1585470368, 5, 1585470396.54,0.78,0.1572,0.63,0.2477
model-1585470368, 5, 1585470396.561,0.79,0.1624,0.71,0.1858
model-1585470368, 5, 1585470396.581,0.77,0.1459,0.69,0.2035
model-1585470368, 5, 1585470396.602,0.86,0.115,0.7,0.1772
model-1585470368, 5, 1585470396.627,0.77,0.1707,0.58,0.2322
model-1585470368, 5, 1585470396.648,0.74,0.1702,0.73,0.1904
model-1585470368, 5, 1585470396.67,0.74,0.1691,0.73,0.1797
model-1585470368, 5, 1585470396.691,0.76,0.1519,0.75,0.1611
model-1585470368, 5, 1585470396.711,0.74,0.1775,0.69,0.2335
model-1585470368, 5, 1585470396.735,0.76,0.1422,0.7,0.1706
model-1585470368, 5, 1585470396.758,0.76,0.1521,0.7,0.1964
model-1585470368, 5, 1585470396.778,0.8,0.1422,0.8,0.1597
model-1585470368, 5, 1585470396.799,0.85,0.1292,0.73,0.179
model-1585470368, 5, 1585470396.82,0.78,0.1476,0.7,0.1826
model-1585470368, 5, 1585470396.844,0.76,0.1667,0.78,0.1371
model-1585470368, 5, 1585470396.866,0.76,0.1681,0.66,0.2198
model-1585470368, 5, 1585470396.887,0.75,0.1656,0.67,0.1996
model-1585470368, 5, 1585470396.908,0.75,0.1551,0.86,0.1197
model-1585470368, 5, 1585470396.929,0.78,0.1402,0.77,0.152
model-1585470368, 5, 1585470396.953,0.75,0.1737,0.71,0.2053
model-1585470368, 5, 1585470396.975,0.85,0.11,0.68,0.2347
model-1585470368, 5, 1585470396.996,0.77,0.1532,0.75,0.1568
model-1585470368, 5, 1585470397.016,0.72,0.1968,0.73,0.1694
model-1585470368, 5, 1585470397.037,0.81,0.1234,0.84,0.1322
model-1585470368, 5, 1585470397.061,0.68,0.2114,0.87,0.1194
model-1585470368, 5, 1585470397.083,0.75,0.1744,0.68,0.2128
model-1585470368, 5, 1585470397.104,0.83,0.153,0.68,0.2235
model-1585470368, 5, 1585470397.125,0.85,0.1161,0.65,0.2159
model-1585470368, 5, 1585470397.146,0.86,0.1072,0.67,0.2083
model-1585470368, 5, 1585470397.171,0.77,0.1357,0.78,0.151
model-1585470368, 5, 1585470397.192,0.75,0.1521,0.77,0.1675
model-1585470368, 5, 1585470397.212,0.87,0.1277,0.74,0.1609
model-1585470368, 5, 1585470397.233,0.82,0.1385,0.74,0.1805
model-1585470368, 5, 1585470397.254,0.82,0.137,0.74,0.1859
model-1585470368, 5, 1585470397.278,0.77,0.1477,0.71,0.2006
model-1585470368, 5, 1585470397.301,0.78,0.154,0.69,0.1949
model-1585470368, 5, 1585470397.321,0.83,0.13,0.73,0.1822
model-1585470368, 5, 1585470397.342,0.78,0.1461,0.71,0.191
model-1585470368, 5, 1585470397.363,0.75,0.1579,0.86,0.1106
model-1585470368, 5, 1585470397.387,0.82,0.1305,0.68,0.2225
model-1585470368, 5, 1585470397.409,0.84,0.139,0.81,0.1267
model-1585470368, 5, 1585470397.429,0.71,0.1583,0.86,0.1184
model-1585470368, 5, 1585470397.45,0.78,0.1421,0.75,0.1672
model-1585470368, 5, 1585470397.471,0.83,0.1438,0.78,0.1394
model-1585470368, 5, 1585470397.495,0.76,0.1604,0.74,0.1736
model-1585470368, 5, 1585470397.517,0.8,0.1392,0.76,0.1642
model-1585470368, 5, 1585470397.538,0.68,0.1873,0.71,0.1813
model-1585470368, 5, 1585470397.558,0.75,0.1775,0.66,0.2027
model-1585470368, 5, 1585470397.579,0.78,0.153,0.72,0.1896
model-1585470368, 5, 1585470397.604,0.77,0.1432,0.75,0.1642
model-1585470368, 5, 1585470397.625,0.79,0.1379,0.72,0.1873
model-1585470368, 5, 1585470397.646,0.84,0.1267,0.72,0.1594
model-1585470368, 5, 1585470397.667,0.85,0.112,0.71,0.1771
model-1585470368, 5, 1585470397.688,0.82,0.1419,0.73,0.1891
model-1585470368, 5, 1585470397.711,0.77,0.1539,0.75,0.1675
model-1585470368, 5, 1585470397.733,0.77,0.1353,0.76,0.1504
model-1585470368, 5, 1585470397.754,0.77,0.1563,0.79,0.1292
model-1585470368, 5, 1585470397.775,0.75,0.1618,0.7,0.1751
model-1585470368, 5, 1585470397.795,0.71,0.1849,0.65,0.2275
model-1585470368, 5, 1585470397.817,0.78,0.1394,0.72,0.1712
model-1585470368, 5, 1585470397.84,0.78,0.163,0.74,0.1682
model-1585470368, 5, 1585470397.861,0.75,0.1654,0.77,0.1664
model-1585470368, 5, 1585470397.883,0.79,0.1541,0.77,0.151
model-1585470368, 5, 1585470397.899,0.81,0.1289,0.82,0.119
model-1585470368, 6, 1585470397.924,0.78,0.1348,0.86,0.1136
model-1585470368, 6, 1585470397.946,0.81,0.1329,0.83,0.1147
model-1585470368, 6, 1585470397.968,0.81,0.1405,0.74,0.1802
model-1585470368, 6, 1585470397.999,0.8,0.1302,0.73,0.1756
model-1585470368, 6, 1585470398.02,0.72,0.1748,0.78,0.1647
model-1585470368, 6, 1585470398.042,0.78,0.1486,0.72,0.1896
model-1585470368, 6, 1585470398.065,0.74,0.1761,0.85,0.1285
model-1585470368, 6, 1585470398.087,0.81,0.1246,0.77,0.165
model-1585470368, 6, 1585470398.108,0.78,0.1465,0.77,0.1583
model-1585470368, 6, 1585470398.129,0.73,0.1723,0.83,0.134
model-1585470368, 6, 1585470398.151,0.83,0.1517,0.81,0.1376
model-1585470368, 6, 1585470398.173,0.83,0.1205,0.73,0.179
model-1585470368, 6, 1585470398.194,0.79,0.1447,0.81,0.147
model-1585470368, 6, 1585470398.216,0.86,0.118,0.75,0.1895
model-1585470368, 6, 1585470398.237,0.76,0.1547,0.74,0.1782
model-1585470368, 6, 1585470398.259,0.8,0.1414,0.69,0.1976
model-1585470368, 6, 1585470398.281,0.8,0.1577,0.7,0.1956
model-1585470368, 6, 1585470398.302,0.76,0.1754,0.72,0.2177
model-1585470368, 6, 1585470398.323,0.87,0.1094,0.79,0.1514
model-1585470368, 6, 1585470398.344,0.85,0.1059,0.72,0.1683
model-1585470368, 6, 1585470398.366,0.78,0.1724,0.71,0.1888
model-1585470368, 6, 1585470398.39,0.76,0.17,0.77,0.1741
model-1585470368, 6, 1585470398.41,0.78,0.1612,0.78,0.1476
model-1585470368, 6, 1585470398.431,0.85,0.1195,0.71,0.1808
model-1585470368, 6, 1585470398.452,0.76,0.1463,0.77,0.1555
model-1585470368, 6, 1585470398.474,0.77,0.1559,0.77,0.1492
model-1585470368, 6, 1585470398.497,0.7,0.194,0.73,0.1671
model-1585470368, 6, 1585470398.518,0.82,0.1411,0.81,0.1487
model-1585470368, 6, 1585470398.539,0.85,0.1184,0.67,0.2099
model-1585470368, 6, 1585470398.561,0.8,0.1431,0.76,0.1613
model-1585470368, 6, 1585470398.583,0.77,0.1577,0.73,0.1847
model-1585470368, 6, 1585470398.605,0.68,0.2062,0.76,0.1548
model-1585470368, 6, 1585470398.626,0.81,0.1304,0.75,0.153
model-1585470368, 6, 1585470398.647,0.84,0.1259,0.77,0.1527
model-1585470368, 6, 1585470398.669,0.8,0.1302,0.8,0.1451
model-1585470368, 6, 1585470398.691,0.77,0.153,0.71,0.193
model-1585470368, 6, 1585470398.713,0.88,0.1079,0.74,0.1736
model-1585470368, 6, 1585470398.734,0.79,0.1393,0.74,0.18
model-1585470368, 6, 1585470398.755,0.79,0.1574,0.7,0.1842
model-1585470368, 6, 1585470398.777,0.75,0.1864,0.69,0.2047
model-1585470368, 6, 1585470398.799,0.75,0.1618,0.77,0.1699
model-1585470368, 6, 1585470398.821,0.8,0.1265,0.84,0.1294
model-1585470368, 6, 1585470398.842,0.91,0.0966,0.65,0.2084
model-1585470368, 6, 1585470398.863,0.73,0.1975,0.74,0.1774
model-1585470368, 6, 1585470398.885,0.71,0.1984,0.72,0.1658
model-1585470368, 6, 1585470398.907,0.89,0.1138,0.77,0.1529
model-1585470368, 6, 1585470398.929,0.82,0.1329,0.71,0.1886
model-1585470368, 6, 1585470398.95,0.73,0.1799,0.84,0.1305
model-1585470368, 6, 1585470398.971,0.74,0.1808,0.77,0.1587
model-1585470368, 6, 1585470398.992,0.72,0.1762,0.78,0.1686
model-1585470368, 6, 1585470399.014,0.86,0.121,0.85,0.1238
model-1585470368, 6, 1585470399.036,0.78,0.1566,0.8,0.1497
model-1585470368, 6, 1585470399.057,0.78,0.1431,0.75,0.1965
model-1585470368, 6, 1585470399.078,0.81,0.1379,0.78,0.1556
model-1585470368, 6, 1585470399.098,0.78,0.1306,0.79,0.1519
model-1585470368, 6, 1585470399.121,0.77,0.1508,0.77,0.1497
model-1585470368, 6, 1585470399.143,0.83,0.1265,0.74,0.1703
model-1585470368, 6, 1585470399.164,0.74,0.1668,0.7,0.1807
model-1585470368, 6, 1585470399.185,0.75,0.1553,0.7,0.1822
model-1585470368, 6, 1585470399.206,0.81,0.1291,0.67,0.2158
model-1585470368, 6, 1585470399.228,0.85,0.1083,0.74,0.1681
model-1585470368, 6, 1585470399.25,0.74,0.1638,0.69,0.1922
model-1585470368, 6, 1585470399.271,0.8,0.1406,0.76,0.1784
model-1585470368, 6, 1585470399.292,0.75,0.1963,0.61,0.2465
model-1585470368, 6, 1585470399.313,0.82,0.1376,0.77,0.1652
model-1585470368, 6, 1585470399.334,0.84,0.1348,0.78,0.1503
model-1585470368, 6, 1585470399.356,0.72,0.1804,0.81,0.1444
model-1585470368, 6, 1585470399.377,0.83,0.1125,0.76,0.1569
model-1585470368, 6, 1585470399.398,0.79,0.1533,0.7,0.2217
model-1585470368, 6, 1585470399.418,0.82,0.1182,0.81,0.1302
model-1585470368, 6, 1585470399.44,0.75,0.1468,0.71,0.1911
model-1585470368, 6, 1585470399.463,0.83,0.1239,0.76,0.1558
model-1585470368, 6, 1585470399.484,0.8,0.1289,0.65,0.2271
model-1585470368, 6, 1585470399.505,0.85,0.1143,0.69,0.2059
model-1585470368, 6, 1585470399.526,0.78,0.1462,0.78,0.1455
model-1585470368, 6, 1585470399.547,0.8,0.1306,0.8,0.1474
model-1585470368, 6, 1585470399.57,0.83,0.1291,0.82,0.1368
model-1585470368, 6, 1585470399.591,0.81,0.1378,0.71,0.1851
model-1585470368, 6, 1585470399.612,0.76,0.1584,0.7,0.1906
model-1585470368, 6, 1585470399.633,0.79,0.1263,0.79,0.1345
model-1585470368, 6, 1585470399.657,0.74,0.1631,0.84,0.1314
model-1585470368, 6, 1585470399.678,0.82,0.1299,0.75,0.1722
model-1585470368, 6, 1585470399.699,0.85,0.1153,0.75,0.1546
model-1585470368, 6, 1585470399.719,0.81,0.1411,0.79,0.1399
model-1585470368, 6, 1585470399.74,0.84,0.1266,0.74,0.1579
model-1585470368, 6, 1585470399.762,0.87,0.1153,0.74,0.1587
model-1585470368, 6, 1585470399.784,0.78,0.1577,0.83,0.1298
model-1585470368, 6, 1585470399.805,0.76,0.1683,0.74,0.1678
model-1585470368, 6, 1585470399.826,0.86,0.1115,0.78,0.1655
model-1585470368, 6, 1585470399.846,0.75,0.1693,0.59,0.2575
model-1585470368, 6, 1585470399.869,0.85,0.1383,0.78,0.1427
model-1585470368, 6, 1585470399.891,0.84,0.1051,0.64,0.2254
model-1585470368, 6, 1585470399.912,0.83,0.1229,0.67,0.2077
model-1585470368, 6, 1585470399.933,0.67,0.2305,0.62,0.2345
model-1585470368, 6, 1585470399.953,0.72,0.1877,0.78,0.1505
model-1585470368, 6, 1585470399.975,0.79,0.1525,0.72,0.2086
model-1585470368, 6, 1585470399.998,0.78,0.1849,0.69,0.2155
model-1585470368, 6, 1585470400.019,0.81,0.1294,0.72,0.2143
model-1585470368, 6, 1585470400.039,0.76,0.1808,0.71,0.2119
model-1585470368, 6, 1585470400.059,0.75,0.1525,0.66,0.2034
model-1585470368, 6, 1585470400.081,0.82,0.1151,0.76,0.1759
model-1585470368, 6, 1585470400.103,0.76,0.1725,0.7,0.209
model-1585470368, 6, 1585470400.123,0.77,0.1473,0.74,0.1811
model-1585470368, 6, 1585470400.144,0.78,0.1477,0.78,0.1772
model-1585470368, 6, 1585470400.164,0.83,0.13,0.74,0.1514
model-1585470368, 6, 1585470400.187,0.84,0.1238,0.71,0.1781
model-1585470368, 6, 1585470400.208,0.78,0.1423,0.76,0.1595
model-1585470368, 6, 1585470400.229,0.8,0.1536,0.7,0.1994
model-1585470368, 6, 1585470400.249,0.78,0.1511,0.76,0.1825
model-1585470368, 6, 1585470400.27,0.78,0.1374,0.79,0.1513
model-1585470368, 6, 1585470400.292,0.79,0.1614,0.81,0.1371
model-1585470368, 6, 1585470400.314,0.83,0.1313,0.65,0.2406
model-1585470368, 6, 1585470400.335,0.88,0.0967,0.73,0.1645
model-1585470368, 6, 1585470400.356,0.79,0.1519,0.8,0.1295
model-1585470368, 6, 1585470400.376,0.72,0.1747,0.67,0.2178
model-1585470368, 6, 1585470400.398,0.77,0.153,0.7,0.1866
model-1585470368, 6, 1585470400.421,0.83,0.1233,0.83,0.1398
model-1585470368, 6, 1585470400.442,0.81,0.1261,0.72,0.1973
model-1585470368, 6, 1585470400.464,0.81,0.1416,0.79,0.1563
model-1585470368, 6, 1585470400.485,0.78,0.1545,0.66,0.2041
model-1585470368, 6, 1585470400.507,0.76,0.1513,0.74,0.1736
model-1585470368, 6, 1585470400.528,0.78,0.1416,0.71,0.1597
model-1585470368, 6, 1585470400.55,0.78,0.1436,0.71,0.1692
model-1585470368, 6, 1585470400.57,0.83,0.1253,0.76,0.1624
model-1585470368, 6, 1585470400.591,0.85,0.1276,0.73,0.1619
model-1585470368, 6, 1585470400.613,0.82,0.141,0.84,0.1319
model-1585470368, 6, 1585470400.636,0.81,0.1276,0.69,0.1856
model-1585470368, 6, 1585470400.657,0.78,0.1742,0.74,0.1725
model-1585470368, 6, 1585470400.677,0.78,0.1415,0.73,0.1733
model-1585470368, 6, 1585470400.698,0.73,0.1789,0.68,0.213
model-1585470368, 6, 1585470400.721,0.77,0.1429,0.76,0.1628
model-1585470368, 6, 1585470400.743,0.78,0.1722,0.75,0.1569
model-1585470368, 6, 1585470400.763,0.83,0.1427,0.87,0.1027
model-1585470368, 6, 1585470400.784,0.79,0.1438,0.7,0.204
model-1585470368, 6, 1585470400.804,0.76,0.1672,0.59,0.2397
model-1585470368, 6, 1585470400.826,0.77,0.1423,0.73,0.1629
model-1585470368, 6, 1585470400.847,0.85,0.1326,0.76,0.1447
model-1585470368, 6, 1585470400.867,0.68,0.1976,0.7,0.186
model-1585470368, 6, 1585470400.888,0.77,0.1468,0.76,0.1583
model-1585470368, 6, 1585470400.909,0.78,0.1619,0.68,0.2064
model-1585470368, 6, 1585470400.93,0.79,0.1364,0.69,0.1931
model-1585470368, 6, 1585470400.953,0.83,0.1111,0.72,0.1795
model-1585470368, 6, 1585470400.974,0.82,0.1296,0.78,0.1389
model-1585470368, 6, 1585470400.996,0.74,0.1704,0.78,0.1639
model-1585470368, 6, 1585470401.019,0.82,0.141,0.71,0.1919
model-1585470368, 6, 1585470401.043,0.8,0.1495,0.74,0.1732
model-1585470368, 6, 1585470401.067,0.85,0.1134,0.75,0.1632
model-1585470368, 6, 1585470401.09,0.78,0.142,0.63,0.2223
model-1585470368, 6, 1585470401.112,0.79,0.1561,0.68,0.1851
model-1585470368, 6, 1585470401.133,0.77,0.153,0.67,0.2247
model-1585470368, 6, 1585470401.156,0.83,0.1172,0.64,0.2156
model-1585470368, 6, 1585470401.178,0.73,0.1703,0.79,0.142
model-1585470368, 6, 1585470401.2,0.8,0.1558,0.68,0.195
model-1585470368, 6, 1585470401.224,0.75,0.1606,0.76,0.1637
model-1585470368, 6, 1585470401.246,0.77,0.1573,0.71,0.1995
model-1585470368, 6, 1585470401.269,0.8,0.1413,0.79,0.1678
model-1585470368, 6, 1585470401.293,0.73,0.177,0.61,0.2245
model-1585470368, 6, 1585470401.315,0.72,0.1907,0.77,0.1412
model-1585470368, 6, 1585470401.337,0.84,0.132,0.7,0.2149
model-1585470368, 6, 1585470401.36,0.8,0.1338,0.75,0.166
model-1585470368, 6, 1585470401.383,0.78,0.1477,0.76,0.1536
model-1585470368, 6, 1585470401.406,0.83,0.1311,0.71,0.1704
model-1585470368, 6, 1585470401.427,0.78,0.1582,0.83,0.1278
model-1585470368, 6, 1585470401.451,0.83,0.125,0.81,0.1312
model-1585470368, 6, 1585470401.474,0.84,0.1225,0.72,0.1736
model-1585470368, 6, 1585470401.497,0.74,0.1618,0.74,0.1801
model-1585470368, 6, 1585470401.519,0.79,0.1517,0.72,0.1958
model-1585470368, 6, 1585470401.54,0.81,0.1499,0.76,0.1496
model-1585470368, 6, 1585470401.561,0.74,0.1478,0.74,0.152
model-1585470368, 6, 1585470401.582,0.76,0.1638,0.78,0.1639
model-1585470368, 6, 1585470401.605,0.8,0.1263,0.62,0.2249
model-1585470368, 6, 1585470401.627,0.77,0.1512,0.77,0.1672
model-1585470368, 6, 1585470401.649,0.79,0.1434,0.67,0.1993
model-1585470368, 6, 1585470401.67,0.81,0.1316,0.77,0.1603
model-1585470368, 6, 1585470401.691,0.82,0.1416,0.78,0.1514
model-1585470368, 6, 1585470401.713,0.74,0.1737,0.8,0.1341
model-1585470368, 6, 1585470401.736,0.77,0.1686,0.69,0.1993
model-1585470368, 6, 1585470401.757,0.8,0.137,0.77,0.1551
model-1585470368, 6, 1585470401.778,0.77,0.1417,0.73,0.1895
model-1585470368, 6, 1585470401.799,0.77,0.1406,0.7,0.1775
model-1585470368, 6, 1585470401.823,0.8,0.1429,0.73,0.147
model-1585470368, 6, 1585470401.844,0.85,0.1047,0.71,0.1861
model-1585470368, 6, 1585470401.865,0.8,0.1269,0.72,0.1816
model-1585470368, 6, 1585470401.887,0.72,0.1872,0.81,0.1388
model-1585470368, 6, 1585470401.909,0.87,0.1095,0.8,0.146
model-1585470368, 6, 1585470401.933,0.72,0.1809,0.7,0.2063
model-1585470368, 6, 1585470401.958,0.79,0.1509,0.78,0.1496
model-1585470368, 6, 1585470401.98,0.85,0.1322,0.7,0.1703
model-1585470368, 6, 1585470402.002,0.88,0.0955,0.84,0.1322
model-1585470368, 6, 1585470402.024,0.91,0.084,0.68,0.2256
model-1585470368, 6, 1585470402.047,0.8,0.1297,0.63,0.2482
model-1585470368, 6, 1585470402.07,0.83,0.1302,0.65,0.2219
model-1585470368, 6, 1585470402.095,0.86,0.1127,0.73,0.1675
model-1585470368, 6, 1585470402.12,0.84,0.1225,0.76,0.1601
model-1585470368, 6, 1585470402.144,0.85,0.1078,0.73,0.1958
model-1585470368, 6, 1585470402.168,0.81,0.1273,0.68,0.2122
model-1585470368, 6, 1585470402.191,0.83,0.1436,0.75,0.1721
model-1585470368, 6, 1585470402.216,0.87,0.1109,0.76,0.179
model-1585470368, 6, 1585470402.241,0.88,0.1257,0.69,0.2091
model-1585470368, 6, 1585470402.264,0.79,0.1418,0.83,0.1363
model-1585470368, 6, 1585470402.29,0.86,0.1224,0.77,0.1639
model-1585470368, 6, 1585470402.312,0.84,0.1217,0.7,0.1874
model-1585470368, 6, 1585470402.334,0.8,0.1421,0.77,0.1624
model-1585470368, 6, 1585470402.356,0.79,0.133,0.73,0.1812
model-1585470368, 6, 1585470402.378,0.85,0.1356,0.74,0.2042
model-1585470368, 6, 1585470402.4,0.78,0.1494,0.82,0.1246
model-1585470368, 6, 1585470402.423,0.85,0.1327,0.66,0.2127
model-1585470368, 6, 1585470402.444,0.76,0.1657,0.7,0.205
model-1585470368, 6, 1585470402.466,0.76,0.1624,0.73,0.2056
model-1585470368, 6, 1585470402.487,0.78,0.1532,0.68,0.2045
model-1585470368, 6, 1585470402.509,0.84,0.1319,0.76,0.1635
model-1585470368, 6, 1585470402.532,0.88,0.1025,0.83,0.1261
model-1585470368, 6, 1585470402.553,0.84,0.104,0.8,0.1485
model-1585470368, 6, 1585470402.574,0.87,0.1018,0.8,0.1588
model-1585470368, 6, 1585470402.595,0.84,0.1279,0.77,0.1512
model-1585470368, 6, 1585470402.617,0.85,0.121,0.64,0.232
model-1585470368, 6, 1585470402.639,0.77,0.1256,0.71,0.1917
model-1585470368, 6, 1585470402.66,0.83,0.1287,0.79,0.1554
model-1585470368, 6, 1585470402.681,0.78,0.1436,0.75,0.1823
model-1585470368, 6, 1585470402.701,0.78,0.1522,0.81,0.1226
model-1585470368, 6, 1585470402.723,0.8,0.1266,0.68,0.2122
model-1585470368, 6, 1585470402.745,0.82,0.1436,0.75,0.175
model-1585470368, 6, 1585470402.766,0.78,0.1432,0.82,0.1266
model-1585470368, 6, 1585470402.787,0.77,0.1491,0.73,0.1778
model-1585470368, 6, 1585470402.802,0.87,0.1043,0.69,0.2027
model-1585470368, 7, 1585470402.826,0.83,0.1231,0.8,0.1188
model-1585470368, 7, 1585470402.848,0.84,0.1248,0.74,0.1784
model-1585470368, 7, 1585470402.87,0.78,0.1335,0.74,0.1737
model-1585470368, 7, 1585470402.898,0.79,0.142,0.66,0.2334
model-1585470368, 7, 1585470402.919,0.74,0.1751,0.72,0.1601
model-1585470368, 7, 1585470402.941,0.83,0.1143,0.76,0.1753
model-1585470368, 7, 1585470402.963,0.74,0.1604,0.77,0.1655
model-1585470368, 7, 1585470402.985,0.83,0.1121,0.72,0.204
model-1585470368, 7, 1585470403.006,0.79,0.1344,0.74,0.1804
model-1585470368, 7, 1585470403.027,0.75,0.1771,0.75,0.1619
model-1585470368, 7, 1585470403.048,0.83,0.1332,0.66,0.2205
model-1585470368, 7, 1585470403.071,0.89,0.104,0.62,0.2231
model-1585470368, 7, 1585470403.092,0.79,0.1446,0.82,0.135
model-1585470368, 7, 1585470403.113,0.81,0.1282,0.71,0.1672
model-1585470368, 7, 1585470403.133,0.75,0.1679,0.71,0.2052
model-1585470368, 7, 1585470403.155,0.81,0.126,0.81,0.1566
model-1585470368, 7, 1585470403.178,0.8,0.1436,0.67,0.2179
model-1585470368, 7, 1585470403.199,0.72,0.185,0.68,0.2128
model-1585470368, 7, 1585470403.219,0.84,0.1202,0.76,0.1678
model-1585470368, 7, 1585470403.241,0.86,0.0985,0.8,0.1429
